Date/time,Sample,Details,soilmass_g,BulkDensity,soil_pctC,temperature,CO2(ppmv)
3/12/19 9:27,CCAddP9Can0-5,25,42.88,4.771077394,4.749900685,25,18238.7
3/12/19 9:29,CCCtrlP1Can0-5,26,40.03,4.470552745,4.966319979,25,23749.7
3/12/19 9:31,CCExlP10Can0-5,27,50.07,3.509211998,5.70038402,25,36600.4
3/15/19 14:27,BPAddP9Can0-5,13,50,8.192851423,0.708275213,25,2847.2
3/15/19 14:29,BPCtrlP8Can0-5,14,50.03,8.662618587,0.990866889,25,4635.3
3/15/19 14:30,BPExlP4Can0-5,15,50.02,7.848225793,0.847646431,25,6330.5
3/15/19 14:31,ANTAddP1Can0-5,16,49.99,7.094695146,1.342524322,25,7156
3/15/19 14:32,ANTCtrlP3Can0-5,17,50.01,5.469512315,1.543886943,25,12879.2
3/15/19 14:33,ANTExlP4Can0-5,18,50.01,5.608937181,0.981022986,25,4635.1
3/15/19 14:34,BCAddP1Can0-5,19,50.02,4.171439756,2.970732511,25,14662.1
3/15/19 14:36,BCCtrlP7Can0-5,20,49.99,6.311645241,2.19521197,25,13383.7
3/15/19 14:37,BCExlP12Can0-5,21,49.98,4.683814244,3.519802433,25,14775.3
3/15/19 14:39,ARBAddP12Can0-5,22,50.01,4.956219479,2.768902508,25,10374.8
3/15/19 14:39,ARBCtrlP11Can0-5,23,50.01,5.145876247,1.963747473,25,9999.1
3/15/19 14:40,ARBExlP4Can0-5,24,49.95,6.419871718,2.750961865,25,5840.4
3/15/19 14:42,CCAddP9Can0-5,25,42.88,4.771077394,4.749900685,25,13387.8
3/15/19 14:43,CCCtrlP1Can0-5,26,40.03,4.470552745,4.966319979,25,1454.5
3/15/19 14:45,CCExlP10Can0-5,27,50.07,3.509211998,5.70038402,25,26813.9
3/19/19 12:52,BPAddP9Can0-5,13,50,8.192851423,0.708275213,25,3238.8
3/19/19 12:53,BPCtrlP8Can0-5,14,50.03,8.662618587,0.990866889,25,7296
3/19/19 12:55,BPExlP4Can0-5,15,50.02,7.848225793,0.847646431,25,6391.5
3/19/19 12:58,ANTAddP1Can0-5,16,49.99,7.094695146,1.342524322,25,12292.2
3/19/19 12:59,ANTCtrlP3Can0-5,17,50.01,5.469512315,1.543886943,25,14909.8
3/19/19 13:00,ANTExlP4Can0-5,18,50.01,5.608937181,0.981022986,25,4509.7
3/19/19 13:01,BCAddP1Can0-5,19,50.02,4.171439756,2.970732511,25,15564.5
3/19/19 13:04,BCCtrlP7Can0-5,20,49.99,6.311645241,2.19521197,25,16485.5
3/19/19 13:05,BCExlP12Can0-5,21,49.98,4.683814244,3.519802433,25,9328
3/19/19 13:06,ARBAddP12Can0-5,22,50.01,4.956219479,2.768902508,25,9911.4
3/19/19 13:07,ARBCtrlP11Can0-5,23,50.01,5.145876247,1.963747473,25,11630.5
3/19/19 13:09,ARBExlP4Can0-5,24,49.95,6.419871718,2.750961865,25,7145.4
3/19/19 13:11,CCAddP9Can0-5,25,42.88,4.771077394,4.749900685,25,13503.8
3/19/19 13:13,CCCtrlP1Can0-5,26,40.03,4.470552745,4.966319979,25,18436.1
3/19/19 13:14,CCExlP10Can0-5,27,50.07,3.509211998,5.70038402,25,31016
3/21/19 13:20,BPAddP9Can0-5,13,50,8.192851423,0.708275213,25,3319.6
3/21/19 13:20,BPCtrlP8Can0-5,14,50.03,8.662618587,0.990866889,25,3906.3
3/21/19 13:21,BPExlP4Can0-5,15,50.02,7.848225793,0.847646431,25,4144
3/21/19 13:22,ANTAddP1Can0-5,16,49.99,7.094695146,1.342524322,25,6126.6
3/21/19 13:23,ANTCtrlP3Can0-5,17,50.01,5.469512315,1.543886943,25,8780.1
3/21/19 13:24,ANTExlP4Can0-5,18,50.01,5.608937181,0.981022986,25,4659
3/21/19 13:24,BCAddP1Can0-5,19,50.02,4.171439756,2.970732511,25,10784.2
3/21/19 13:25,BCCtrlP7Can0-5,20,49.99,6.311645241,2.19521197,25,11985.4
3/21/19 13:27,BCExlP12Can0-5,21,49.98,4.683814244,3.519802433,25,4886.9
3/21/19 13:28,ARBAddP12Can0-5,22,50.01,4.956219479,2.768902508,25,7760.9
3/21/19 13:29,ARBCtrlP11Can0-5,23,50.01,5.145876247,1.963747473,25,8153.4
3/21/19 13:30,ARBExlP4Can0-5,24,49.95,6.419871718,2.750961865,25,5225.8
3/21/19 13:31,CCAddP9Can0-5,25,42.88,4.771077394,4.749900685,25,3118.3
3/21/19 13:32,CCCtrlP1Can0-5,26,40.03,4.470552745,4.966319979,25,11123.9
3/21/19 13:33,CCExlP10Can0-5,27,50.07,3.509211998,5.70038402,25,20220.9
3/25/19 14:10,BPAddP9Can0-5,13,50,8.192851423,0.708275213,25,3128
3/25/19 14:11,BPCtrlP8Can0-5,14,50.03,8.662618587,0.990866889,25,7300.3
3/25/19 14:12,BPExlP4Can0-5,15,50.02,7.848225793,0.847646431,25,7467.6
3/25/19 14:13,ANTAddP1Can0-5,16,49.99,7.094695146,1.342524322,25,10378.9
3/25/19 14:14,ANTCtrlP3Can0-5,17,50.01,5.469512315,1.543886943,25,15428.4
3/25/19 14:15,ANTExlP4Can0-5,18,50.01,5.608937181,0.981022986,25,4624.3
3/25/19 14:16,BCAddP1Can0-5,19,50.02,4.171439756,2.970732511,25,13532.3
3/25/19 14:17,BCCtrlP7Can0-5,20,49.99,6.311645241,2.19521197,25,8634.4
3/25/19 14:18,BCExlP12Can0-5,21,49.98,4.683814244,3.519802433,25,13787.4
3/25/19 14:19,ARBAddP12Can0-5,22,50.01,4.956219479,2.768902508,25,13574.4
3/25/19 14:20,ARBCtrlP11Can0-5,23,50.01,5.145876247,1.963747473,25,12410.3
3/25/19 14:22,ARBExlP4Can0-5,24,49.95,6.419871718,2.750961865,25,5447.9
3/25/19 14:22,CCAddP9Can0-5,25,42.88,4.771077394,4.749900685,25,3564
3/25/19 14:23,CCCtrlP1Can0-5,26,40.03,4.470552745,4.966319979,25,19481.9
3/25/19 14:24,CCExlP10Can0-5,27,50.07,3.509211998,5.70038402,25,27952
4/1/19 13:42,BPAddP9Can0-5,13,50,8.192851423,0.708275213,25,2781.4
4/1/19 13:44,BPCtrlP8Can0-5,14,50.03,8.662618587,0.990866889,25,7612.6
4/1/19 13:45,BPExlP4Can0-5,15,50.02,7.848225793,0.847646431,25,7747.5
4/1/19 13:46,ANTAddP1Can0-5,16,49.99,7.094695146,1.342524322,25,8161.4
4/1/19 13:47,ANTCtrlP3Can0-5,17,50.01,5.469512315,1.543886943,25,19919.6
4/1/19 13:48,ANTExlP4Can0-5,18,50.01,5.608937181,0.981022986,25,4996.1
4/1/19 13:49,BCAddP1Can0-5,19,50.02,4.171439756,2.970732511,25,17650.5
4/1/19 13:50,BCCtrlP7Can0-5,20,49.99,6.311645241,2.19521197,25,20991.6
4/1/19 13:51,BCExlP12Can0-5,21,49.98,4.683814244,3.519802433,25,21894.5
4/1/19 13:52,ARBAddP12Can0-5,22,50.01,4.956219479,2.768902508,25,21399.6
4/1/19 13:53,ARBCtrlP11Can0-5,23,50.01,5.145876247,1.963747473,25,17600.3
4/1/19 13:54,ARBExlP4Can0-5,24,49.95,6.419871718,2.750961865,25,9407.6
4/1/19 13:55,CCAddP9Can0-5,25,42.88,4.771077394,4.749900685,25,4475.8
4/1/19 13:57,CCCtrlP1Can0-5,26,40.03,4.470552745,4.966319979,25,31176.2
4/1/19 13:58,CCExlP10Can0-5,27,50.07,3.509211998,5.70038402,25,36941.3
4/3/19 16:07,BPAddP9Can0-5,13,50,8.192851423,0.708275213,25,2876.1
4/3/19 16:07,BPCtrlP8Can0-5,14,50.03,8.662618587,0.990866889,25,4326.2
4/3/19 16:08,BPExlP4Can0-5,15,50.02,7.848225793,0.847646431,25,4224.6
4/3/19 16:09,ANTAddP1Can0-5,16,49.99,7.094695146,1.342524322,25,6239.6
4/3/19 16:10,ANTCtrlP3Can0-5,17,50.01,5.469512315,1.543886943,25,9519.6
4/3/19 16:11,ANTExlP4Can0-5,18,50.01,5.608937181,0.981022986,25,5140.1
4/3/19 16:12,BCAddP1Can0-5,19,50.02,4.171439756,2.970732511,25,9706.8
4/3/19 16:14,BCCtrlP7Can0-5,20,49.99,6.311645241,2.19521197,25,12814.8
4/3/19 16:15,BCExlP12Can0-5,21,49.98,4.683814244,3.519802433,25,6188.6
4/3/19 16:17,ARBAddP12Can0-5,22,50.01,4.956219479,2.768902508,25,9993.2
4/3/19 16:18,ARBCtrlP11Can0-5,23,50.01,5.145876247,1.963747473,25,10442.9
4/3/19 16:19,ARBExlP4Can0-5,24,49.95,6.419871718,2.750961865,25,7383
4/3/19 16:20,CCAddP9Can0-5,25,42.88,4.771077394,4.749900685,25,4405.6
4/3/19 16:20,CCCtrlP1Can0-5,26,40.03,4.470552745,4.966319979,25,15507
4/3/19 16:21,CCExlP10Can0-5,27,50.07,3.509211998,5.70038402,25,19237.4
4/8/19 15:08,BPAddP9Can0-5,13,50,8.192851423,0.708275213,25,2753.9
4/8/19 15:09,BPCtrlP8Can0-5,14,50.03,8.662618587,0.990866889,25,7189.7
4/8/19 15:10,BPExlP4Can0-5,15,50.02,7.848225793,0.847646431,25,7439.1
4/8/19 15:11,ANTAddP1Can0-5,16,49.99,7.094695146,1.342524322,25,8745.4
4/8/19 15:16,ANTCtrlP3Can0-5,17,50.01,5.469512315,1.543886943,25,16139.4
4/8/19 15:16,ANTExlP4Can0-5,18,50.01,5.608937181,0.981022986,25,4371.6
4/8/19 15:17,BCAddP1Can0-5,19,50.02,4.171439756,2.970732511,25,12674.4
4/8/19 15:18,BCCtrlP7Can0-5,20,49.99,6.311645241,2.19521197,25,16967.2
4/8/19 15:18,BCExlP12Can0-5,21,49.98,4.683814244,3.519802433,25,16457.1
4/8/19 15:19,ARBAddP12Can0-5,22,50.01,4.956219479,2.768902508,25,18543.1
4/8/19 15:20,ARBCtrlP11Can0-5,23,50.01,5.145876247,1.963747473,25,18052.7
4/8/19 15:21,ARBExlP4Can0-5,24,49.95,6.419871718,2.750961865,25,9421.6
4/8/19 15:22,CCAddP9Can0-5,25,42.88,4.771077394,4.749900685,25,5484.2
4/8/19 15:23,CCCtrlP1Can0-5,26,40.03,4.470552745,4.966319979,25,24132.9
4/8/19 15:24,CCExlP10Can0-5,27,50.07,3.509211998,5.70038402,25,27912.9
4/9/19 12:54,BPAddP9Can0-5,13,50,8.192851423,0.708275213,25,2857.1
4/9/19 12:55,BPCtrlP8Can0-5,14,50.03,8.662618587,0.990866889,25,2718.7
4/9/19 12:55,BPExlP4Can0-5,15,50.02,7.848225793,0.847646431,25,3120.7
4/9/19 12:56,ANTAddP1Can0-5,16,49.99,7.094695146,1.342524322,25,3377
4/9/19 12:56,ANTCtrlP3Can0-5,17,50.01,5.469512315,1.543886943,25,5468.9
4/9/19 12:57,ANTExlP4Can0-5,18,50.01,5.608937181,0.981022986,25,3887.2
4/9/19 12:58,BCAddP1Can0-5,19,50.02,4.171439756,2.970732511,25,6061.2
4/9/19 12:59,BCCtrlP7Can0-5,20,49.99,6.311645241,2.19521197,25,7313.3
4/9/19 12:59,BCExlP12Can0-5,21,49.98,4.683814244,3.519802433,25,3530.5
4/9/19 13:00,ARBAddP12Can0-5,22,50.01,4.956219479,2.768902508,25,6040
4/9/19 13:01,ARBCtrlP11Can0-5,23,50.01,5.145876247,1.963747473,25,6164
4/9/19 13:02,ARBExlP4Can0-5,24,49.95,6.419871718,2.750961865,25,4429.1
4/9/19 13:03,CCAddP9Can0-5,25,42.88,4.771077394,4.749900685,25,6311.1
4/9/19 13:04,CCCtrlP1Can0-5,26,40.03,4.470552745,4.966319979,25,9213
4/9/19 13:05,CCExlP10Can0-5,27,50.07,3.509211998,5.70038402,25,13100.4
4/14/19 16:26,BPAddP9Can0-5,13,50,8.192851423,0.708275213,25,2877.5
4/14/19 16:27,BPCtrlP8Can0-5,14,50.03,8.662618587,0.990866889,25,6040.3
4/14/19 16:28,BPExlP4Can0-5,15,50.02,7.848225793,0.847646431,25,6376.2
4/14/19 16:29,ANTAddP1Can0-5,16,49.99,7.094695146,1.342524322,25,6609.8
4/14/19 16:30,ANTCtrlP3Can0-5,17,50.01,5.469512315,1.543886943,25,15195.8
4/14/19 16:31,ANTExlP4Can0-5,18,50.01,5.608937181,0.981022986,25,4380
4/14/19 16:31,BCAddP1Can0-5,19,50.02,4.171439756,2.970732511,25,12036.5
4/14/19 16:32,BCCtrlP7Can0-5,20,49.99,6.311645241,2.19521197,25,12169
4/14/19 16:33,BCExlP12Can0-5,21,49.98,4.683814244,3.519802433,25,5247.6
4/14/19 16:34,ARBAddP12Can0-5,22,50.01,4.956219479,2.768902508,25,16785.8
4/14/19 16:35,ARBCtrlP11Can0-5,23,50.01,5.145876247,1.963747473,25,16357.4
4/14/19 16:36,ARBExlP4Can0-5,24,49.95,6.419871718,2.750961865,25,9522.6
4/14/19 16:38,CCAddP9Can0-5,25,42.88,4.771077394,4.749900685,25,2301.8
4/14/19 16:39,CCCtrlP1Can0-5,26,40.03,4.470552745,4.966319979,25,20209.4
4/14/19 16:39,CCExlP10Can0-5,27,50.07,3.509211998,5.70038402,25,10083.1
4/16/19 16:02,BPAddP9Can0-5,13,50,8.192851423,0.708275213,25,2631
4/16/19 16:02,BPCtrlP8Can0-5,14,50.03,8.662618587,0.990866889,25,3496.9
4/16/19 16:03,BPExlP4Can0-5,15,50.02,7.848225793,0.847646431,25,3477.4
4/16/19 16:03,ANTAddP1Can0-5,16,49.99,7.094695146,1.342524322,25,5007.7
4/16/19 16:04,ANTCtrlP3Can0-5,17,50.01,5.469512315,1.543886943,25,7444.3
4/16/19 16:05,ANTExlP4Can0-5,18,50.01,5.608937181,0.981022986,25,4293.9
4/16/19 16:07,BCAddP1Can0-5,19,50.02,4.171439756,2.970732511,25,7745.6
4/16/19 16:07,BCCtrlP7Can0-5,20,49.99,6.311645241,2.19521197,25,7873.4
4/16/19 16:08,BCExlP12Can0-5,21,49.98,4.683814244,3.519802433,25,3490.4
4/16/19 16:09,ARBAddP12Can0-5,22,50.01,4.956219479,2.768902508,25,10295.7
4/16/19 16:10,ARBCtrlP11Can0-5,23,50.01,5.145876247,1.963747473,25,8868.1
4/16/19 16:15,ARBExlP4Can0-5,24,49.95,6.419871718,2.750961865,25,4824.2
4/16/19 16:16,CCAddP9Can0-5,25,42.88,4.771077394,4.749900685,25,2322.1
4/16/19 16:17,CCCtrlP1Can0-5,26,40.03,4.470552745,4.966319979,25,12444.3
4/16/19 16:17,CCExlP10Can0-5,27,50.07,3.509211998,5.70038402,25,12045.8
6/12/19 15:24,BPAddP10Can0-5,28,50,8.016174296,0.748699901,25,775.2
6/12/19 15:35,BPAddP11Can0-5,29,50.06,7.456488414,0.480290587,25,680.5
6/12/19 15:45,BPAddP12Can0-5,30,50,7.838763701,0.235865485,25,976
6/12/19 15:55,BPCtrlP3Can0-5,31,50,8.97876347,0.384187018,25,720.4
6/12/19 16:15,BPCtrlP5Can0-5,32,50,7.690169048,0.341550557,25,756.6
6/12/19 16:23,BPAddP10Can0-5,28,50,8.016174296,0.748699901,25,1269.3
6/12/19 16:53,BPAddP11Can0-5,29,50.06,7.456488414,0.480290587,25,1471
6/12/19 16:54,BPAddP12Can0-5,30,50,7.838763701,0.235865485,25,1403.8
6/12/19 16:54,BPCtrlP3Can0-5,31,50,8.97876347,0.384187018,25,1424.2
6/12/19 16:55,BPCtrlP5Can0-5,32,50,7.690169048,0.341550557,25,1206
6/13/19 9:52,BPAddP10Can0-5,28,50,8.016174296,0.748699901,25,5051.3
6/13/19 9:48,BPAddP11Can0-5,29,50.06,7.456488414,0.480290587,25,5383.7
6/13/19 9:52,BPAddP12Can0-5,30,50,7.838763701,0.235865485,25,2655.7
6/13/19 9:53,BPCtrlP3Can0-5,31,50,8.97876347,0.384187018,25,3719
6/13/19 9:54,BPCtrlP5Can0-5,32,50,7.690169048,0.341550557,25,5243.6
6/13/19 10:08,BPCtrlP6Can0-5,33,50.02,7.047090405,0.74836677,25,1216.7
6/13/19 10:17,BPExlP1Can0-5,34,50.01,9.53965925,0.32887608,25,1198.4
6/13/19 10:23,BPExlP2Can0-5,35,49.97,10.32748793,0.85753604,25,835.5
6/13/19 10:31,BPExlP7Can0-5,36,49.98,7.687769317,0.734357098,25,812.9
6/13/19 10:43,ANTAddP2Can0-5,37,50,7.294341342,1.076290476,25,1245.7
6/13/19 10:49,ANTAddP5Can0-5,38,50,5.752237107,1.114535498,25,880.3
6/13/19 10:55,ANTAddP11Can0-5,39,50.05,5.977610859,1.342524322,25,847
6/13/19 11:13,ANTCtrlP7Can0-5,40,50.01,6.204208757,1.031900995,25,768.2
6/13/19 11:24,ANTCtrlP8Can0-5,41,50.03,6.619347224,1.043835458,25,1085.5
6/13/19 11:30,ANTCtrlP10Can0-5,42,50.01,6.256742605,1.160754753,25,1315.8
6/13/19 11:37,ANTExlP6Can0-5,43,50,7.741090533,1.015403926,25,877.5
6/13/19 11:54,ANTExlP9Can0-5,44,50.02,5.406542446,1.068618982,25,862.5
6/13/19 12:01,ANTExlP12Can0-5,45,50.02,5.472881226,0.996569811,25,869.9
6/13/19 12:08,BCAddP6Can0-5,46,50,6.077403086,2.36697454,25,772
6/13/19 12:14,BCAddP9Can0-5,47,50.02,4.486408758,3.363955776,25,728.2
6/13/19 12:21,BCAddP11Can0-5,48,50,5.317926348,2.112808283,25,879.8
6/13/19 12:28,BCCtrlP2Can0-5,49,50,3.61524941,2.720803132,25,717.6
6/13/19 12:35,BCCtrlP3Can0-5,50,50,4.127302522,3.103976423,25,939.3
6/13/19 12:42,BCCtrlP5Can0-5,51,49.98,4.886900975,2.926136488,25,767.1
6/13/19 14:37,BCExlP4Can0-5,52,50.01,3.912825784,3.051334163,25,1117.3
6/13/19 14:45,BCExlP8Can0-5,53,50.01,3.080074032,2.468175494,25,1138.6
6/13/19 14:52,BCExlP10Can0-5,54,50.03,5.421888651,3.478743104,25,1242.2
6/13/19 15:01,ARBAddP3Can0-5,55,50,6.081960817,2.893464885,25,1366.6
6/13/19 15:10,ARBAddP8Can0-5,56,50.04,6.268287418,2.838307935,25,1030.4
6/13/19 15:14,ARBAddP9Can0-5,57,50,7.557864451,2.556952278,25,921.7
6/13/19 15:20,ARBCtrlP2Can0-5,58,50,5.908133,3.657894291,25,877.9
6/13/19 15:26,ARBCtrlP5Can0-5,59,50.01,6.864405573,3.176974668,25,1346.1
6/13/19 15:32,ARBCtrlP6Can0-5,60,50.04,6.885721715,2.414045036,25,1170.6
6/13/19 15:38,ARBExlP1Can0-5,61,49.98,7.453757348,3.765443398,25,840.1
6/13/19 15:44,ARBExlP7Can0-5,62,49.99,4.58435403,2.948820289,25,821.2
6/13/19 15:50,ARBExlP10Can0-5,63,50.01,5.953211491,2.789975877,25,984.8
6/13/19 15:59,CCAddP4Can0-5,64,41.36,3.63030266,5.496050551,25,759.4
6/13/19 16:06,CCAddP6Can0-5,65,49.99,2.902263254,5.5384163,25,879.2
6/13/19 16:13,CCAddP11Can0-5,66,50.04,3.707268172,4.960470097,25,886.3
6/13/19 16:18,CCCtrlP3Can0-5,67,26.17,4.284715531,4.98965572,25,766.5
6/13/19 16:24,CCCtrlP7Can0-5,68,34.03,4.239693673,4.74882095,25,872.8
6/13/19 16:30,CCCtrlP12Can0-5,69,50.02,2.229858526,5.354646547,25,1109.2
6/13/19 16:35,CCExlP2Can0-5,70,49.98,3.822913612,4.67942826,25,786.7
6/13/19 16:42,CCExlP8Can0-5,71,32.24,3.55862298,4.31733105,25,770.2
6/14/19 10:58,BPAddP10Can0-5,28,50,8.016174296,0.748699901,25,4094.8
6/14/19 10:59,BPAddP11Can0-5,29,50.06,7.456488414,0.480290587,25,5631.4
6/14/19 11:00,BPAddP12Can0-5,30,50,7.838763701,0.235865485,25,6178.6
6/14/19 11:01,BPCtrlP3Can0-5,31,50,8.97876347,0.384187018,25,4202.5
6/14/19 11:01,BPCtrlP5Can0-5,32,50,7.690169048,0.341550557,25,3936.6
6/14/19 11:02,BPCtrlP6Can0-5,33,50.02,7.047090405,0.74836677,25,3769.2
6/14/19 11:02,BPExlP1Can0-5,34,50.01,9.53965925,0.32887608,25,4804.6
6/14/19 11:03,BPExlP2Can0-5,35,49.97,10.32748793,0.85753604,25,7258.8
6/14/19 11:04,BPExlP7Can0-5,36,49.98,7.687769317,0.734357098,25,5379.9
6/14/19 11:05,ANTAddP2Can0-5,37,50,7.294341342,1.076290476,25,10006.6
6/14/19 11:06,ANTAddP5Can0-5,38,50,5.752237107,1.114535498,25,6685.2
6/14/19 11:06,ANTAddP11Can0-5,39,50.05,5.977610859,1.342524322,25,7355.1
6/14/19 11:11,ANTCtrlP7Can0-5,40,50.01,6.204208757,1.031900995,25,6439
6/14/19 11:12,ANTCtrlP8Can0-5,41,50.03,6.619347224,1.043835458,25,4006.2
6/14/19 11:12,ANTCtrlP10Can0-5,42,50.01,6.256742605,1.160754753,25,8840.3
6/14/19 11:13,ANTExlP6Can0-5,43,50,7.741090533,1.015403926,25,10685.2
6/14/19 11:14,ANTExlP9Can0-5,44,50.02,5.406542446,1.068618982,25,14320.6
6/14/19 11:15,ANTExlP12Can0-5,45,50.02,5.472881226,0.996569811,25,9454
6/14/19 11:16,BCAddP6Can0-5,46,50,6.077403086,2.36697454,25,8633.8
6/14/19 11:17,BCAddP9Can0-5,47,50.02,4.486408758,3.363955776,25,12942.8
6/14/19 11:18,BCAddP11Can0-5,48,50,5.317926348,2.112808283,25,7844
6/14/19 11:19,BCCtrlP2Can0-5,49,50,3.61524941,2.720803132,25,7247.4
6/14/19 11:20,BCCtrlP3Can0-5,50,50,4.127302522,3.103976423,25,3710.5
6/14/19 11:21,BCCtrlP5Can0-5,51,49.98,4.886900975,2.926136488,25,6341.8
6/14/19 11:27,BCExlP4Can0-5,52,50.01,3.912825784,3.051334163,25,7061.9
6/14/19 11:28,BCExlP8Can0-5,53,50.01,3.080074032,2.468175494,25,7075
6/14/19 11:29,BCExlP10Can0-5,54,50.03,5.421888651,3.478743104,25,8679.3
6/14/19 11:30,ARBAddP3Can0-5,55,50,6.081960817,2.893464885,25,15102.8
6/14/19 11:31,ARBAddP8Can0-5,56,50.04,6.268287418,2.838307935,25,16221.7
6/14/19 11:31,ARBAddP9Can0-5,57,50,7.557864451,2.556952278,25,12424.8
6/14/19 11:32,ARBCtrlP2Can0-5,58,50,5.908133,3.657894291,25,23889.1
6/14/19 11:37,ARBCtrlP5Can0-5,59,50.01,6.864405573,3.176974668,25,12558.4
6/14/19 11:37,ARBCtrlP6Can0-5,60,50.04,6.885721715,2.414045036,25,14694.4
6/14/19 11:38,ARBExlP1Can0-5,61,49.98,7.453757348,3.765443398,25,7103.7
6/14/19 11:39,ARBExlP7Can0-5,62,49.99,4.58435403,2.948820289,25,16870.6
6/14/19 11:40,ARBExlP10Can0-5,63,50.01,5.953211491,2.789975877,25,14531.8
6/14/19 11:45,CCAddP4Can0-5,64,41.36,3.63030266,5.496050551,25,24181.1
6/14/19 11:46,CCAddP6Can0-5,65,49.99,2.902263254,5.5384163,25,13831.7
6/14/19 11:47,CCAddP11Can0-5,66,50.04,3.707268172,4.960470097,25,18092
6/14/19 11:48,CCCtrlP3Can0-5,67,26.17,4.284715531,4.98965572,25,5288.6
6/14/19 11:48,CCCtrlP7Can0-5,68,34.03,4.239693673,4.74882095,25,13658.2
6/14/19 11:49,CCCtrlP12Can0-5,69,50.02,2.229858526,5.354646547,25,23820.9
6/14/19 11:50,CCExlP2Can0-5,70,49.98,3.822913612,4.67942826,25,21593.7
6/14/19 11:51,CCExlP8Can0-5,71,32.24,3.55862298,4.31733105,25,11887.6
6/14/19 13:55,BPAddP10Can0-5,28,50,8.016174296,0.748699901,25,4650.8
6/14/19 13:57,BPAddP11Can0-5,29,50.06,7.456488414,0.480290587,25,2669.6
6/14/19 13:58,BPAddP12Can0-5,30,50,7.838763701,0.235865485,25,2428.3
6/14/19 13:58,BPCtrlP3Can0-5,31,50,8.97876347,0.384187018,25,4237.8
6/14/19 13:59,BPCtrlP5Can0-5,32,50,7.690169048,0.341550557,25,4109.9
6/14/19 14:00,BPCtrlP6Can0-5,33,50.02,7.047090405,0.74836677,25,4096.4
6/14/19 14:01,BPExlP1Can0-5,34,50.01,9.53965925,0.32887608,25,5209.9
6/14/19 14:02,BPExlP2Can0-5,35,49.97,10.32748793,0.85753604,25,2830.5
6/14/19 14:03,BPExlP7Can0-5,36,49.98,7.687769317,0.734357098,25,2070.4
6/14/19 14:03,ANTAddP2Can0-5,37,50,7.294341342,1.076290476,25,2691.3
6/14/19 14:04,ANTAddP5Can0-5,38,50,5.752237107,1.114535498,25,2020.4
6/14/19 14:04,ANTAddP11Can0-5,39,50.05,5.977610859,1.342524322,25,2633
6/14/19 14:07,ANTCtrlP7Can0-5,40,50.01,6.204208757,1.031900995,25,1786.4
6/14/19 14:08,ANTCtrlP8Can0-5,41,50.03,6.619347224,1.043835458,25,4007
6/14/19 14:08,ANTCtrlP10Can0-5,42,50.01,6.256742605,1.160754753,25,2225.4
6/14/19 14:09,ANTExlP6Can0-5,43,50,7.741090533,1.015403926,25,2353.7
6/14/19 14:09,ANTExlP9Can0-5,44,50.02,5.406542446,1.068618982,25,3302.1
6/14/19 14:10,ANTExlP12Can0-5,45,50.02,5.472881226,0.996569811,25,2661.8
6/14/19 14:10,BCAddP6Can0-5,46,50,6.077403086,2.36697454,25,3687.3
6/14/19 14:11,BCAddP9Can0-5,47,50.02,4.486408758,3.363955776,25,4841.8
6/14/19 14:12,BCAddP11Can0-5,48,50,5.317926348,2.112808283,25,3210.8
6/14/19 14:12,BCCtrlP2Can0-5,49,50,3.61524941,2.720803132,25,3034.2
6/14/19 14:13,BCCtrlP3Can0-5,50,50,4.127302522,3.103976423,25,3433.4
6/14/19 14:14,BCCtrlP5Can0-5,51,49.98,4.886900975,2.926136488,25,3430.3
6/14/19 14:20,BCExlP4Can0-5,52,50.01,3.912825784,3.051334163,25,3467.3
6/14/19 14:21,BCExlP8Can0-5,53,50.01,3.080074032,2.468175494,25,3027.4
6/14/19 14:21,BCExlP10Can0-5,54,50.03,5.421888651,3.478743104,25,2981.6
6/14/19 14:22,ARBAddP3Can0-5,55,50,6.081960817,2.893464885,25,3732.5
6/14/19 14:23,ARBAddP8Can0-5,56,50.04,6.268287418,2.838307935,25,3636.8
6/14/19 14:23,ARBAddP9Can0-5,57,50,7.557864451,2.556952278,25,3507.3
6/14/19 14:24,ARBCtrlP2Can0-5,58,50,5.908133,3.657894291,25,5026.9
6/14/19 14:24,ARBCtrlP5Can0-5,59,50.01,6.864405573,3.176974668,25,3496.9
6/14/19 14:25,ARBCtrlP6Can0-5,60,50.04,6.885721715,2.414045036,25,4494
6/14/19 14:25,ARBExlP1Can0-5,61,49.98,7.453757348,3.765443398,25,2838.9
6/14/19 14:26,ARBExlP7Can0-5,62,49.99,4.58435403,2.948820289,25,3666.1
6/14/19 14:27,ARBExlP10Can0-5,63,50.01,5.953211491,2.789975877,25,4932.5
6/14/19 14:29,CCAddP4Can0-5,64,41.36,3.63030266,5.496050551,25,5900.7
6/14/19 14:29,CCAddP6Can0-5,65,49.99,2.902263254,5.5384163,25,3998.6
6/14/19 14:30,CCAddP11Can0-5,66,50.04,3.707268172,4.960470097,25,6289.8
6/14/19 14:31,CCCtrlP3Can0-5,67,26.17,4.284715531,4.98965572,25,2241.4
6/14/19 14:31,CCCtrlP7Can0-5,68,34.03,4.239693673,4.74882095,25,2856.8
6/14/19 14:32,CCCtrlP12Can0-5,69,50.02,2.229858526,5.354646547,25,7223.6
6/14/19 14:33,CCExlP2Can0-5,70,49.98,3.822913612,4.67942826,25,5866.1
